date,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19,variant_20,variant_21,variant_22,variant_23,variant_24
2025-07-08,-0.002164,0.003394,-0.00968,-0.003819,0.005036,0.005853,0.01009,-0.014858,0.009775,-0.006176,0.016148,0.020553,0.017415,-0.023881,0.009763,-0.004423,0.008894,0.005742,0.012689,-0.003303,-0.013621,0.015614,0.003956,-0.03263
2025-07-09,0.00575,-0.011358,0.004239,-0.015186,-0.000951,-0.011714,0.003838,-0.000121,-0.009183,0.016805,0.012173,0.020334,0.004016,0.015315,0.017174,-0.015059,-0.01714,0.007179,-0.006333,-0.014585,0.019977,-0.005836,0.00783,-0.003234
2025-07-10,-0.012943,-0.031756,-0.00689,-0.017315,-0.013062,0.002296,-3.4e-05,-0.010925,-0.003525,-0.01218,-0.018945,0.002972,0.003278,0.000798,-0.002217,0.000433,-0.000923,-0.018463,0.005871,-0.014074,3.7e-05,-0.014667,-0.008088,0.004543
2025-07-11,-0.009428,-0.00239,-0.005738,-0.000181,0.025823,-0.00435,-0.02304,0.004129,-0.00265,-0.023595,-0.007535,0.001469,-0.012202,0.013027,-0.008571,-0.00936,0.009761,-0.003873,-0.018886,0.008222,-0.011566,-0.007463,-0.005389,0.013362
2025-07-14,0.010342,-0.020709,0.000259,-0.02961,0.017856,0.020828,0.008553,-0.014605,-0.02821,-0.015322,-0.001717,0.015577,-0.002297,0.009047,0.001979,-0.001892,-0.00873,0.003714,0.033264,-0.00321,-0.01626,0.000865,0.009567,0.005056
2025-07-15,0.004815,-0.001646,0.013761,-7.9e-05,0.017132,0.00157,0.003348,-0.00318,-0.010536,-0.020794,-0.007038,-0.017171,0.006547,-0.000394,-0.006324,0.001175,-0.006737,-0.004918,0.024308,0.004782,-0.000582,-0.003887,-0.002678,0.003497
2025-07-16,0.004904,-0.004584,-0.003612,0.004897,0.004833,-0.000936,0.014661,0.006197,0.017142,-0.003567,0.004228,0.002544,-0.011099,0.007031,0.002994,-0.0022,-0.00558,-0.01722,-0.003066,-0.006604,-0.003456,-0.005882,-0.007346,-0.01138
2025-07-17,0.006998,0.019687,0.00135,-0.003041,0.011295,-0.011837,0.007027,0.002486,-0.011746,-0.014858,-0.013393,0.011767,0.011722,0.01374,0.008242,-0.004271,-0.008648,0.019711,-0.001102,-0.008346,-0.006348,-0.006628,-0.001966,0.017198
2025-07-18,0.015973,-0.001215,-0.003827,-0.012849,-0.004529,-0.000512,0.013687,0.004519,0.000719,0.005907,-0.010108,0.000121,-0.006248,-0.020677,0.000149,-0.002717,0.023011,0.005074,0.019703,-0.012276,0.002614,-0.000827,-0.007588,-0.008808
2025-07-21,0.001151,-0.001103,0.004122,-0.000747,-0.006947,-0.003224,-3e-06,-0.018755,-0.010398,-0.008612,0.004476,-0.025233,-0.003592,-0.002105,0.015764,0.007895,-0.004754,-0.011353,-0.008936,0.020617,0.001385,-0.006202,-0.00787,-0.009429
2025-07-22,-0.011829,-0.012762,0.003681,-0.014559,-0.017464,-0.002978,0.012509,0.006517,0.005688,0.012481,0.023181,-0.003669,0.012081,-0.008728,-0.025644,0.009791,-0.001378,0.011809,0.001584,-0.007313,-0.004025,0.008301,-0.013386,-0.008202
2025-07-23,-0.020183,-0.002823,0.009048,0.007435,-0.012237,0.000591,-0.002141,0.000958,0.008268,0.000908,-0.003378,0.000195,0.008082,-0.023418,-0.012869,-0.009588,0.010089,-0.008976,-0.003596,0.023304,-0.003385,0.004467,-0.018878,-0.014162
2025-07-24,-0.008387,0.008809,0.02691,-0.01096,-0.003625,-0.002848,-0.005362,0.014255,-0.005678,-0.009554,0.002849,0.009794,0.007883,0.001896,0.012504,-0.014609,-0.014888,0.012184,-0.005565,0.016511,-0.017035,0.020474,-0.012134,0.015216
2025-07-25,0.003969,0.011507,-0.014668,-0.010223,-0.015355,-0.012409,-0.018456,0.009696,-0.001083,-0.004525,-0.014609,-0.017996,-0.024134,0.006955,0.007558,-0.017631,-0.003206,0.003725,-4.2e-05,-0.006072,0.009347,0.017295,0.014062,0.012969
2025-07-28,0.003759,0.014124,0.020378,0.005338,-0.010107,-0.00022,0.008314,0.005647,0.016249,-0.006704,-0.025117,-0.013691,0.001235,-0.004461,0.02177,-0.002744,-0.019137,0.020565,-0.00354,0.004466,0.00315,-0.004174,0.01155,0.009752
2025-07-29,0.003623,-0.015003,-0.011384,0.005,-0.005934,-0.013663,-0.010515,-0.000693,-0.014855,0.019535,-0.010462,-0.008713,0.011419,-0.000263,-0.006437,-0.022805,0.005429,0.005534,0.008071,-0.02113,0.009217,-0.014839,0.007517,-0.013316
2025-07-30,-0.010321,0.003204,-0.009188,0.014594,-0.004782,0.005867,-0.010846,0.002734,-0.014053,0.002348,0.015233,-0.006922,-0.009732,-0.009057,0.005585,0.019898,-0.025672,-0.000501,-0.005474,-0.013013,-0.005411,-0.015962,-0.011841,-0.01003
2025-07-31,-0.019594,-0.004387,0.019837,0.01099,0.016967,0.006751,0.010923,0.009345,0.003725,0.005989,0.006799,0.012885,-0.029055,0.012188,0.00152,0.002192,0.012394,-0.004635,0.008848,-0.015285,-0.003664,-0.002326,0.004995,-0.006816
2025-08-01,0.008535,-0.004542,-0.004521,-0.015553,0.003159,0.01147,0.011942,-0.000909,0.029996,0.021293,0.006928,-0.003515,0.010807,0.007757,-0.001914,0.006294,0.013697,-0.010427,0.032895,-0.004244,0.004676,-0.026186,0.013276,0.023724
2025-08-04,-0.001836,-0.014052,-0.014515,0.018529,0.006768,0.002887,-0.002229,0.002039,0.011265,0.019093,-0.009538,0.003451,0.016429,0.013318,0.012599,-0.021419,-0.002572,-0.003414,-0.000283,0.009031,0.005688,-0.01137,-0.001319,0.001189
2025-08-05,0.003362,0.008789,0.025192,-0.001966,-0.008288,0.012439,0.005796,0.009687,0.021398,0.006715,-0.012074,-0.011617,0.005371,-0.011967,-6e-06,0.006714,0.00118,0.000237,-0.000987,-0.009831,-0.006755,0.010365,-0.007079,-0.007102
2025-08-06,0.006766,0.000818,0.005499,-0.005052,-0.018096,0.0149,-0.031694,0.018118,0.010007,0.014282,0.015963,0.006276,-0.014685,-0.010874,0.002951,0.003187,-0.011401,-0.005219,0.003345,0.02526,-0.008816,0.003131,0.006235,0.006937
2025-08-07,0.003992,-8e-05,-0.007223,-0.005352,-0.002157,-0.021569,0.004601,0.008646,-0.005969,-0.004803,-0.013349,0.008065,0.009469,0.012562,-0.014364,0.018618,0.016935,-0.016731,-0.008916,-0.012678,-0.009339,0.013336,0.007728,-0.005333
2025-08-08,0.002771,0.008902,-0.010384,-0.003961,0.003055,-0.00447,-0.002501,0.007904,-0.011652,0.010753,0.001777,-0.010768,0.019679,0.007556,-0.000326,-0.009779,-0.006342,0.007086,0.019381,0.013399,-0.005447,-0.002697,-0.009768,0.015454
2025-08-11,-0.005296,-0.003139,0.01074,-0.004973,-0.006731,0.017518,-0.006416,0.02062,0.00601,0.008786,0.016102,-0.003701,0.00765,0.008605,-0.009626,0.011494,0.01043,-0.003898,-0.001885,0.013055,-0.012807,-0.010904,0.010806,-0.014141
2025-08-12,0.007543,0.002809,-0.001521,0.000475,-0.00627,0.005645,-0.010843,0.006797,-0.001237,0.002669,-0.000559,-0.004723,0.009328,-0.003144,-0.011063,-0.003996,0.009675,0.005184,9.6e-05,-0.000739,0.02042,0.014279,0.001114,0.009029
2025-08-13,0.00756,0.01646,-0.013763,-0.004842,0.004272,-0.007528,-0.00729,-0.005499,0.016012,-0.021344,0.014241,0.007168,0.003422,-0.018853,0.007576,-0.018666,-0.007362,-0.004453,-0.002995,0.00602,-0.020213,-0.007442,0.003863,0.013752
2025-08-14,-0.008311,-0.004433,-0.022217,0.007885,-0.002204,0.005446,0.001076,-0.013054,0.009607,0.005408,-0.031641,-0.011123,-0.019553,0.001264,0.007459,0.013063,-0.014287,0.005478,0.016245,-0.014627,-0.002546,0.008184,0.009912,0.020095
2025-08-15,0.00666,-0.003283,0.01431,0.008329,0.009195,0.001005,0.00666,-0.002292,-0.015876,0.015448,-0.020319,0.0009,-0.003813,0.005805,0.012261,0.00522,-0.007056,0.013665,0.014319,-0.01732,0.01536,-0.016068,-0.010354,-0.0099
2025-08-18,-0.014524,0.005691,0.002296,-0.001165,0.005046,0.000939,0.006063,-0.021345,-0.000328,0.009453,-0.005082,-0.01147,-0.006256,0.000532,-0.018102,-0.002483,0.001284,0.001347,0.008942,-0.008155,-0.010849,-0.002408,0.018918,0.004526
2025-08-19,-0.026277,0.013242,0.005431,0.010416,-0.007013,0.016103,-0.023359,-0.016097,0.022859,0.004101,-0.01114,-0.001806,0.016388,0.000164,-0.001154,0.007933,0.003557,0.018935,0.006669,-0.01257,0.015062,-0.004494,0.001417,9.9e-05
2025-08-20,0.010281,0.01325,-0.02512,-0.008112,0.004761,0.012011,0.005723,-0.020167,0.02594,0.010758,0.014307,-0.011683,-0.009777,0.012439,0.005113,0.002276,0.001044,0.006683,0.007732,-0.015897,-0.00328,-0.008378,-0.003868,-0.024267
2025-08-21,0.012949,-0.000742,0.003756,-0.004456,0.003949,0.005117,0.005732,-0.008486,-0.006734,-0.000624,-0.026037,-0.001653,0.002161,0.009554,0.001741,-0.028462,-0.021985,0.005031,-0.01235,0.017428,0.000857,0.011454,-0.006324,0.00873
2025-08-22,-0.002602,-0.020134,-0.001635,0.022988,-0.007635,-0.005812,0.000501,-0.005406,-0.007433,-0.007362,0.011059,-0.012849,0.011553,0.010841,0.00166,0.002553,-0.011562,0.008355,0.004072,0.004449,0.00794,-0.009692,0.003046,-0.011362
2025-08-25,0.005856,0.004187,0.028836,-0.00773,0.000414,0.003919,-0.002049,-0.01203,0.020106,-0.019675,0.027069,0.006026,0.013518,-0.01457,-0.016152,-0.042151,0.010046,0.003654,-0.009036,0.002417,-0.007902,0.007255,0.009342,0.000257
2025-08-26,-0.017743,0.01205,0.022745,0.003288,0.00815,0.014182,-0.00164,-0.00444,-0.00409,0.015523,0.000962,-0.017515,-0.000801,0.007995,-0.003254,0.00429,0.007984,0.004962,0.004861,0.000641,0.008317,0.008479,0.009982,0.00015
2025-08-27,-0.007301,0.004711,0.021744,-4.4e-05,-0.019852,-0.007124,0.018197,-0.005316,0.002142,-0.011384,-0.006753,-0.013252,0.01132,-0.006403,0.0151,-0.006486,-0.00722,0.004744,-0.005672,0.032291,0.016701,0.004329,0.007248,-0.00053
2025-08-28,-0.004282,-0.014176,0.007626,0.003951,-0.010683,0.000322,0.003414,-0.007756,0.013124,-0.008483,0.001782,-0.001827,-0.002472,0.006298,-0.008997,0.028714,-0.003183,-0.006316,0.008172,-0.011554,-0.009569,0.013191,-0.00831,0.004314
2025-08-29,0.013721,-0.01413,-0.017495,-0.01072,-0.016014,-0.008821,0.015976,0.005445,0.010613,-0.010745,-0.009467,0.00218,0.012927,0.005708,0.000974,0.008794,0.000379,0.007242,0.015313,-0.011802,0.004289,-0.007118,0.000773,-0.020089
2025-09-01,0.00419,-0.019628,-0.000409,0.005409,4.8e-05,-0.026559,0.007848,0.00181,0.013952,-0.016282,0.007389,0.009411,-0.009293,0.013506,-0.011697,-0.012176,0.007411,0.010363,0.022546,0.009596,0.013041,0.003784,0.02024,-0.015722
2025-09-02,0.004523,-0.010457,-0.010493,0.02643,0.001074,-0.022585,0.008286,-0.001606,-0.0076,-0.010489,-0.012429,-0.01768,0.019024,6.8e-05,0.001247,-0.004965,-0.00779,0.011899,-0.006633,0.006006,0.026741,0.001097,0.016608,0.02755
2025-09-03,-0.010971,-0.006672,0.014308,0.007797,-0.008525,-0.006997,0.01266,0.001594,0.004724,-0.000397,-0.008039,-0.003372,-0.005671,-0.016131,-0.005574,0.003213,0.017568,-0.004538,0.005129,0.010973,-7.7e-05,-0.000282,0.004977,-0.001504
2025-09-04,0.004459,-0.001744,0.010804,-0.013721,0.002692,8.8e-05,0.003705,-0.002873,-0.007795,0.005415,0.014054,-0.012861,0.005376,0.001062,0.008857,0.023725,-0.003371,0.002501,-0.002352,-0.011578,-0.014375,0.001597,-0.006145,0.006716
2025-09-05,-0.00114,-0.010697,0.006069,0.004898,-0.001793,-0.014509,0.00579,-0.001185,0.002569,-0.007173,0.009576,-0.005689,0.016275,-0.010876,0.007901,0.00776,-0.005916,0.010735,-0.002072,0.022062,-0.002044,0.002988,0.009335,-0.001612
2025-09-08,0.000479,0.016818,0.002758,0.007449,-3.1e-05,-0.016362,0.001205,0.0057,-0.030283,0.002058,-0.012563,-0.007684,0.017784,-0.005522,0.004436,0.001885,-0.011215,-0.004769,-0.00608,0.017775,0.009301,-0.01479,-0.020951,0.010439
2025-09-09,-0.013517,-0.021334,-0.000586,-0.004042,-0.016996,0.005149,0.001765,-0.009913,-0.001433,0.006439,0.000121,-0.006941,-0.008441,-0.001574,-0.007112,0.008815,0.001741,0.001979,-0.006137,0.002996,-0.011435,-0.004702,3.8e-05,0.006535
2025-09-10,0.02243,0.009354,-0.007658,-0.021157,-0.011612,-0.002005,0.009831,-0.003225,0.008964,-0.01058,0.008308,0.007134,-0.00462,-0.016714,-0.00648,3.9e-05,-0.010716,-0.003185,0.020902,-0.000628,0.008199,0.003731,0.007728,0.018644
2025-09-11,-0.002383,0.027524,-0.006129,0.015292,0.008376,0.017641,-0.016852,0.000516,0.007621,-0.0091,-0.010504,0.001444,0.01766,0.009465,0.008872,-0.004605,0.005217,0.004287,-0.003753,-0.012608,-0.003183,0.005302,0.011606,0.020697
2025-09-12,0.010454,0.014842,0.000796,-0.011987,0.008676,0.006668,-0.005368,0.011162,0.000869,-0.004136,0.007103,0.005774,-0.010325,-0.002053,-0.001648,0.011668,0.020142,-0.001433,-0.004519,0.000207,0.026885,0.019415,0.006006,0.000874
2025-09-15,-0.001339,-0.004002,0.004065,-0.00655,-0.005705,0.010959,0.011456,-0.024293,0.01135,0.004016,0.003107,-0.00803,0.017566,-0.000856,-0.003699,-0.009512,0.003292,0.01229,0.001825,-0.000625,0.000349,-0.006006,-0.008528,-0.008018
2025-09-16,-0.001609,-0.007678,-0.002299,0.008336,-0.014937,-0.014231,0.0004,-0.009582,-0.003317,-0.000942,-0.000649,0.009275,0.001747,-0.000478,0.010131,0.011828,-0.014056,0.001555,-0.00639,0.007569,-0.012755,-0.00925,0.022,0.006449
2025-09-17,-0.013488,-0.011524,-0.018166,0.00298,0.025341,0.008354,-0.003713,-0.013274,-0.01325,0.007069,-0.007939,-0.004202,0.004933,-0.010218,-0.020457,0.008073,-0.000815,0.005871,-0.01023,-0.01196,0.010312,0.008921,-0.006273,-0.004921
2025-09-18,-0.019497,-0.012096,0.000319,0.002337,-0.018131,0.006702,0.017501,-7.8e-05,0.006304,0.007658,0.005393,0.010486,0.013905,-0.007616,-0.009483,-0.010853,0.005922,-0.006967,0.014513,0.006207,0.004366,-0.016412,-0.001189,0.012703
2025-09-19,-0.005428,0.004706,0.010679,0.011264,0.009774,-0.00448,-0.009891,0.008638,-0.02358,-0.00561,0.009937,0.007825,-0.000968,-0.003102,0.002682,-0.002362,0.008485,-0.017329,-0.006712,-0.002721,0.016011,-0.011007,0.016996,0.0172
2025-09-22,0.016359,-0.005596,0.006243,0.000148,0.002239,-0.000618,0.004752,0.011587,-0.005859,0.013415,-0.025263,-0.012877,0.00237,0.011771,-0.009222,0.010194,-0.001327,0.009998,0.006622,0.01296,0.011876,0.004442,-0.029885,-9.4e-05
2025-09-23,0.00264,0.007846,0.007538,-0.022274,0.004715,-0.00433,0.003472,0.004288,-0.019963,0.015764,0.006966,0.01145,0.006322,0.010709,0.007712,0.010369,-0.013655,0.002972,-0.002488,-0.014954,-0.006125,-0.004425,-0.010262,-0.017053
2025-09-24,-0.009268,0.011143,-0.0015,0.010642,-0.025072,0.009819,-0.026984,-0.007239,-0.012018,-0.013486,-0.02164,-0.010976,0.006551,-0.008181,-0.004308,0.016078,-0.011872,-0.001186,0.00032,-0.014884,-0.006413,0.017767,-0.007572,-0.006574
2025-09-25,-0.014882,-0.00113,-0.003255,0.019295,0.001026,0.012984,0.003243,0.010027,-0.011089,0.026145,0.010988,0.004958,-0.010608,-0.012955,-0.00687,0.007699,-0.001207,0.006657,0.009719,0.012858,0.004244,0.016398,0.01414,-0.008573
2025-09-26,0.000852,-0.002139,0.000878,-0.005399,8.4e-05,0.011248,0.001705,0.006465,0.005321,-0.003214,0.015372,-0.002011,0.008583,-0.011799,-0.010266,-0.00649,0.004747,0.0107,0.010257,0.005672,-0.006439,0.000178,-0.010358,0.014656
2025-09-29,-0.008939,-0.004753,-0.006234,0.01309,0.006959,-0.018998,0.024355,0.008878,0.005643,0.017914,0.009615,0.009018,0.001294,-0.012591,-0.001536,0.010069,0.025769,-0.003437,-0.009366,0.015816,0.017738,-0.005205,-0.002537,0.000897
2025-09-30,-0.001674,0.008393,-0.009952,0.001991,0.002876,-0.004596,0.013501,-0.001058,0.005148,0.006753,-0.005096,-0.006516,-0.009754,0.020391,-0.000627,0.020443,-0.003161,-0.002464,0.012548,0.006185,-0.00343,0.006988,-0.00049,-0.007784
2025-10-01,-0.006969,-0.00232,0.013991,-0.005396,-0.019403,-0.002316,0.005166,-0.004991,-0.007796,-0.019076,0.006836,-0.002362,-0.01569,-0.007396,-0.007086,-0.012166,-0.017525,-0.009778,0.008666,-0.014061,0.010531,0.00689,0.005252,0.014399
2025-10-02,-0.00054,-0.004674,0.009925,-0.002914,0.006716,-0.008315,-0.003475,0.013866,0.015188,-0.001532,0.000767,-0.005405,0.009374,-0.020885,0.013863,0.015898,-0.004358,0.019734,-0.00404,-0.016964,-0.007068,0.005179,0.028298,0.008757
2025-10-03,0.003098,-0.005022,0.001683,-0.005249,0.015618,0.013932,0.004009,-0.003712,0.01273,-0.009515,-0.00457,-0.015198,-0.012124,-0.01337,0.017767,-0.006506,0.011987,0.019952,0.002056,0.003406,0.013926,-0.007205,0.004719,-0.014439
2025-10-06,0.002075,0.01129,-0.00845,-0.0004,0.017599,-0.016671,-0.016874,0.008223,-0.006794,-0.010722,0.002345,0.006892,-0.013205,-0.009879,0.007022,-0.000482,-0.006316,-0.016967,0.016059,0.002691,-0.002211,-0.01193,-0.006842,0.004721
2025-10-07,0.003737,0.005545,-0.011685,0.008986,0.00588,-0.013008,-0.008751,-0.016607,0.02284,-0.024895,-0.001723,0.019126,-0.004515,-0.017601,0.000791,-0.030064,0.010509,0.009196,0.025087,-0.009047,-0.003967,-0.002839,-0.00764,0.010886
2025-10-08,0.008532,0.000184,0.0027,-0.011922,-0.006196,0.005146,0.011084,-0.005347,-0.006651,0.007293,-0.011356,-0.018349,-0.007788,0.003935,-0.021359,0.005879,0.006968,-0.008065,0.006932,-0.006031,-0.013895,-0.007257,-0.011901,-0.003649
2025-10-09,0.009163,-0.006119,0.014807,0.01009,-0.00418,0.026292,-0.002608,-0.001213,-0.008946,-0.001657,0.015754,0.011441,-0.002024,-0.02113,0.005323,0.009618,0.013496,-0.004919,-0.005799,0.010818,0.004313,0.012611,-0.017426,0.004244
2025-10-10,0.013636,0.014447,-0.010275,-0.002057,0.007004,-0.007879,0.006058,0.007136,0.001451,0.013033,0.006793,0.008895,0.005727,0.003734,-0.003883,-0.019313,-0.008815,-0.004906,-0.003024,0.001391,-0.005265,0.002782,-0.007331,0.006225
2025-10-13,-0.015741,-0.017562,0.00868,0.003593,0.016998,-0.00763,-0.004474,0.01488,-0.010066,0.002732,-0.011906,-0.020102,-0.01196,0.003816,0.007324,-0.005883,0.013011,0.004571,0.031093,0.011941,-0.01363,-0.00164,-0.00186,-0.020307
2025-10-14,-0.003096,-0.012138,-0.003692,-0.018883,-0.005671,-0.012068,0.006521,0.000216,0.013062,-0.003675,-0.002273,0.005306,0.001977,-0.000895,0.01093,0.001282,-0.018358,-0.011686,-0.014818,0.008012,-0.006158,-0.005326,0.011248,-0.014089
2025-10-15,0.02953,0.000335,-0.006698,0.013124,-0.006389,0.00919,-0.004966,-0.008163,0.009159,-0.007737,-0.001603,-0.011393,-0.001125,0.018803,0.004139,0.016632,0.010323,0.009354,-0.021141,-0.000745,0.00165,0.005919,0.011916,-0.014756
2025-10-16,-0.010867,-0.007875,-0.014058,0.005681,0.001127,0.014912,0.020693,-0.002917,-0.016193,-0.019508,-0.008152,0.000844,-0.009401,-0.002223,0.003006,-0.010059,-0.013463,0.006585,0.006339,-0.005036,-0.014872,0.004706,0.013103,-0.002082
2025-10-17,0.036159,-0.012234,-0.00715,0.012483,0.00769,0.005375,-0.00902,0.010211,0.001009,-0.001041,0.005139,-0.004781,0.016449,0.012618,-0.014445,-0.00185,-0.012727,-0.005659,0.006641,-0.02693,-0.008935,0.007384,-0.003521,0.002078
2025-10-20,-0.014519,0.007916,0.007104,0.010527,-0.000108,-0.017623,0.001098,-0.011944,-0.000916,-0.01253,0.003849,0.000672,0.016451,0.004996,-0.011166,-0.007172,-0.005935,0.010312,-0.004165,-0.007895,-0.003775,-0.01501,0.006076,-0.029588
2025-10-21,0.00067,-0.00564,0.010812,0.002959,-0.007604,-0.000968,-0.003636,-0.012391,0.018323,0.006779,0.001698,0.001808,-0.00204,0.003363,0.008986,0.004038,0.014424,0.01006,0.002067,0.001416,0.019877,0.015516,-0.001713,0.010431
2025-10-22,0.00708,-0.000758,0.009045,-0.001151,0.010268,-0.009079,0.001035,0.007653,0.00403,0.002876,-0.003727,-0.004189,0.010407,-0.004641,0.010171,-0.011408,-0.00425,-0.008472,0.001776,0.001378,-0.001874,0.005702,0.001069,0.005079
2025-10-23,0.000612,0.005778,-0.013322,0.004521,-0.012536,0.003895,-0.002259,0.008601,-0.009135,-0.012213,0.00574,-0.015163,-0.008305,-0.017148,0.004772,-0.007178,0.029853,-0.00658,0.009943,0.005239,-0.022451,0.008799,0.008457,0.003981
2025-10-24,-0.008813,0.012552,-0.03052,-0.004568,0.021999,-0.000427,-0.001112,-0.008785,0.001013,0.004549,-1.5e-05,-0.010396,0.01096,0.014371,-0.012378,-0.000792,-0.015169,0.006463,0.031358,-0.000866,-0.008559,0.011602,-0.005705,-0.027104
2025-10-27,-0.008345,0.012289,0.002068,0.000362,0.008641,0.004751,-0.011017,-0.015089,0.025365,0.005263,-0.000316,-0.003335,0.009951,-0.004251,-0.008868,-0.000742,0.006956,0.013745,-0.008625,0.001031,0.010699,0.013827,0.009656,0.004518
2025-10-28,0.000422,0.007759,-0.000982,0.007465,0.016167,-0.015294,-0.006433,-0.004401,-0.020471,0.016621,0.006489,-0.000257,0.011141,-0.005702,0.026743,0.01937,0.016776,0.013891,0.005204,-0.011442,0.003924,-0.017901,0.010079,-0.014785
2025-10-29,0.000265,0.010678,0.000176,0.012733,0.014541,-0.004487,-0.010265,0.003514,-0.012302,0.010995,0.010359,-2.2e-05,-0.006708,-0.009833,0.008041,-0.012223,0.009034,-0.007018,0.000798,0.015396,0.008271,-0.001788,-0.021719,0.001777
2025-10-30,-0.000313,0.011756,-0.000415,0.011709,-0.001149,-0.006649,0.000183,0.001704,0.000569,0.010847,0.001922,0.004683,-0.00625,0.005218,0.002382,0.002466,0.010384,-0.011719,-0.011396,0.009342,-0.013892,0.013503,0.018359,0.009592
2025-10-31,0.013969,0.010866,-0.001448,-0.006779,0.013067,0.01151,0.019553,-0.001846,0.010222,-0.00413,-0.009816,-0.005248,-5e-06,0.021207,0.001788,-0.000902,-0.004645,0.01677,0.002374,-0.003591,-0.033266,-0.014532,0.000525,0.013531
2025-11-03,-0.002784,0.008563,0.008169,-0.002204,-0.001433,0.02644,-0.002464,0.015914,0.019286,0.010151,0.004791,0.002244,-0.006994,0.018718,0.002616,0.006061,0.013737,0.017295,-0.019271,-0.006296,-0.005434,0.011323,0.021776,0.002315
2025-11-04,-0.019593,-0.003936,-0.00284,-0.021765,-0.012084,0.014349,-0.003291,0.001576,0.005562,-0.017996,-0.003186,0.005656,-0.007037,-0.002682,0.014555,-0.005825,0.00522,-0.004845,0.020311,-0.00087,0.002478,0.012785,0.001508,0.002657
2025-11-05,-0.013365,-0.000604,-0.014357,0.009997,0.014746,0.008636,-0.002366,0.013809,-0.003979,0.017076,0.020953,0.001048,0.018199,0.005006,-0.015993,0.010417,0.019703,-0.009602,0.016365,0.007484,-0.016243,0.013744,0.014314,-0.000928
2025-11-06,-0.004642,0.000589,0.026686,-0.013449,0.00947,0.007612,-0.010595,0.000428,-0.00396,-0.010372,-4.3e-05,0.000934,0.002165,-0.021505,0.014891,-0.008143,-0.01552,0.00492,-0.003853,-8.8e-05,-0.010433,-0.00343,0.014034,-0.002408
2025-11-07,-0.001614,0.011404,-0.015873,-0.018122,-0.014251,-0.008708,-0.009943,0.003988,-0.014829,0.001145,0.005825,-0.008751,-0.007979,0.003822,0.000409,0.01037,0.000831,0.002265,-0.008962,0.000682,-0.000743,0.003439,-0.000527,-5.7e-05
2025-11-10,0.010451,0.000441,0.004342,-0.01307,0.013742,-0.00732,0.00176,0.021015,-0.013693,-0.021018,-0.012685,0.02689,0.016164,-0.002712,-0.013924,0.012593,0.012933,-0.000814,0.006875,-0.003888,0.014329,0.001439,0.005558,0.009798
2025-11-11,-0.008394,-0.011969,-0.01066,-0.011015,0.000707,-0.004314,-0.002368,-0.000659,0.01293,-0.004165,-0.008461,0.015673,-0.004111,0.011011,0.00373,-0.015717,-0.013184,-0.005102,-0.012072,-0.00609,0.000939,0.014051,-0.018255,0.007076
2025-11-12,-0.00262,0.00407,0.002558,-0.005844,0.008212,0.006506,-0.001892,-0.008188,0.012546,0.013627,-0.001456,-0.011458,0.013011,-0.002788,-0.003233,-0.004648,0.009233,-0.000403,-0.007424,0.002487,0.003957,0.024408,0.006616,-0.005031
2025-11-13,-0.015625,0.010984,0.003245,-0.004591,-0.013094,-0.005413,0.003108,0.003529,-0.003508,0.010344,-0.012096,-0.004695,-0.01698,-0.029235,-0.007935,0.014498,-0.012717,-0.004116,-0.001778,0.024873,0.001274,0.011193,0.005933,0.009531
2025-11-14,-0.002461,0.00857,0.001796,0.016356,-0.010955,-0.001702,0.008058,0.021476,0.013821,-0.003946,-0.005402,-0.006626,-0.010304,-0.005534,0.005046,-0.00204,0.005475,0.003735,0.00942,0.005914,0.001376,0.003681,0.00148,0.013893
2025-11-17,-0.001372,0.013672,0.000569,-0.007649,-0.002657,0.007431,0.000814,0.00104,-0.001268,0.010586,-0.000924,-0.01983,0.027184,0.002197,0.004714,-0.015624,-0.006154,-0.012079,0.000746,-0.012907,-0.011697,-0.001208,-0.017846,0.002606
2025-11-18,-0.010584,0.008923,0.003471,0.013382,0.02259,0.004297,0.012027,-0.022936,0.026917,0.003214,-0.011609,0.012649,-0.008104,-0.003727,0.003165,-0.007514,0.013655,0.013755,0.004433,0.003493,-0.017513,0.008136,0.003188,0.005187
2025-11-19,-0.015799,-0.00018,-0.003509,-0.001027,0.001844,0.021648,-0.00708,0.011266,-0.001491,0.009162,-0.001523,0.009909,0.011708,0.021472,0.004073,-0.002683,0.015771,-0.005116,0.008952,-0.018128,-0.021742,-0.012405,-8e-05,-0.007282
2025-11-20,0.010822,0.003836,-0.013243,-0.00133,0.002836,0.021005,0.001758,-0.009932,0.008083,-0.004456,-0.008392,-0.019483,-0.002113,0.002725,-0.011632,0.010856,-0.011267,0.004748,-0.001425,-0.002208,0.006426,-0.006035,-0.012519,0.013311
2025-11-21,0.017786,0.002107,0.001224,0.01585,0.013632,-0.002146,-0.002207,-0.000865,0.011221,0.006224,0.009982,-0.011514,-0.000362,-0.013138,-0.016642,-0.010433,0.027711,0.006017,0.000564,0.00988,-0.002772,0.000445,-0.00367,0.002362
